Controller name: DT6220, Controller serial number: 1102, Controller software version: 1.1l, Controller option: 0, Controller article number: 4105032, Firmware version: DT6200;V1.3a;8010079, Average type: 4, Average count: 7, Sample time: 256 µs, Measurement rate: 3906.250 Hz, 
Channel 1:, Sensor name: DL6220/ECL3, Serial number: 1034, Article number: 2303023, Range: 2000, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
Channel 2:, Sensor name: DL6220/ECL3, Serial number: 1035, Article number: 2303023, Range: 100, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
DAQ-Start-Time:, 2020-12-17 13:46:07.469, 

Protocol Time Stamp(s), Data channel 1 (µm), Data channel 2 (µm), State channel 1
2020-12-17 13:46:11.338345, 1357.84598,  106.88762, 000000
2020-12-17 13:46:11.338601, 1357.92132,  106.88762, 000000
2020-12-17 13:46:11.338856, 1358.05424,  106.88762, 000000
2020-12-17 13:46:11.339113, 1358.05770,  106.88762, 000000
2020-12-17 13:46:11.339369, 1358.16177,  106.88762, 000000
2020-12-17 13:46:11.339624, 1358.23627,  106.88762, 000000
2020-12-17 13:46:11.339881, 1358.11683,  106.88762, 000000
2020-12-17 13:46:11.340137, 1358.17774,  106.88762, 000000
2020-12-17 13:46:11.340393, 1358.19467,  106.88762, 000000
2020-12-17 13:46:11.340649, 1358.20361,  106.88762, 000000
2020-12-17 13:46:11.340904, 1358.25726,  106.88762, 000000
2020-12-17 13:46:11.341161, 1358.13209,  106.88762, 000000
2020-12-17 13:46:11.341417, 1357.98450,  106.88762, 000000
2020-12-17 13:46:11.341673, 1357.88043,  106.88762, 000000
2020-12-17 13:46:11.341928, 1357.85814,  106.88762, 000000
2020-12-17 13:46:11.342185, 1357.93062,  106.88762, 000000
2020-12-17 13:46:11.342441, 1357.95613,  106.88762, 000000
2020-12-17 13:46:11.342696, 1358.12565,  106.88762, 000000
2020-12-17 13:46:11.342953, 1358.12660,  106.88762, 000000
2020-12-17 13:46:11.343209, 1358.00000,  106.88762, 000000
2020-12-17 13:46:11.343465, 1358.09299,  106.88762, 000000
2020-12-17 13:46:11.343720, 1357.98009,  106.88762, 000000
2020-12-17 13:46:11.343976, 1357.94981,  106.88762, 000000
2020-12-17 13:46:11.344233, 1358.06652,  106.88762, 000000
2020-12-17 13:46:11.344489, 1358.09346,  106.88762, 000000
2020-12-17 13:46:11.344745, 1358.03660,  106.88762, 000000
2020-12-17 13:46:11.345001, 1358.02599,  106.88762, 000000
2020-12-17 13:46:11.345257, 1357.95732,  106.88762, 000000
2020-12-17 13:46:11.345512, 1357.87590,  106.88762, 000000
2020-12-17 13:46:11.345768, 1357.82643,  106.88762, 000000
2020-12-17 13:46:11.346025, 1357.80021,  106.88762, 000000
2020-12-17 13:46:11.346281, 1357.82321,  106.88762, 000000
2020-12-17 13:46:11.346537, 1357.90690,  106.88762, 000000
2020-12-17 13:46:11.346792, 1357.95601,  106.88762, 000000
2020-12-17 13:46:11.347049, 1357.94326,  106.88762, 000000
2020-12-17 13:46:11.347304, 1358.00704,  106.88762, 000000
2020-12-17 13:46:11.347561, 1357.92645,  106.88762, 000000
2020-12-17 13:46:11.347817, 1358.03147,  106.88762, 000000
2020-12-17 13:46:11.348073, 1358.11313,  106.88762, 000000
2020-12-17 13:46:11.348329, 1357.92013,  106.88762, 000000
2020-12-17 13:46:11.348584, 1357.91644,  106.88762, 000000
2020-12-17 13:46:11.348840, 1357.90142,  106.88762, 000000
2020-12-17 13:46:11.349097, 1357.85314,  106.88762, 000000
2020-12-17 13:46:11.349353, 1357.92335,  106.88762, 000000
2020-12-17 13:46:11.349609, 1358.00858,  106.88762, 000000
2020-12-17 13:46:11.349864, 1357.84574,  106.88762, 000000
2020-12-17 13:46:11.350121, 1357.91071,  106.88762, 000000
2020-12-17 13:46:11.350376, 1357.91465,  106.88762, 000000
2020-12-17 13:46:11.350633, 1357.70901,  106.88762, 000000
2020-12-17 13:46:11.350889, 1357.74144,  106.88762, 000000
2020-12-17 13:46:11.351145, 1357.66836,  106.88762, 000000
2020-12-17 13:46:11.351401, 1357.52769,  106.88762, 000000
2020-12-17 13:46:11.351656, 1357.38679,  106.88762, 000000
2020-12-17 13:46:11.351912, 1357.43805,  106.88762, 000000
2020-12-17 13:46:11.352169, 1357.34888,  106.88762, 000000
2020-12-17 13:46:11.352425, 1357.38178,  106.88762, 000000
2020-12-17 13:46:11.352681, 1357.47763,  106.88762, 000000
2020-12-17 13:46:11.352937, 1357.39108,  106.88762, 000000
2020-12-17 13:46:11.353193, 1357.45188,  106.88762, 000000
2020-12-17 13:46:11.353448, 1357.41850,  106.88762, 000000
2020-12-17 13:46:11.353705, 1357.38297,  106.88762, 000000
2020-12-17 13:46:11.353961, 1357.37082,  106.88762, 000000
2020-12-17 13:46:11.354217, 1357.31562,  106.88762, 000000
2020-12-17 13:46:11.354473, 1357.45605,  106.88762, 000000
2020-12-17 13:46:11.354728, 1357.50326,  106.88762, 000000
2020-12-17 13:46:11.354985, 1357.38882,  106.88762, 000000
2020-12-17 13:46:11.355241, 1357.34554,  106.88762, 000000
2020-12-17 13:46:11.355497, 1357.19284,  106.88762, 000000
2020-12-17 13:46:11.355753, 1357.07649,  106.88762, 000000
2020-12-17 13:46:11.356009, 1357.08674,  106.88762, 000000
2020-12-17 13:46:11.356265, 1356.99411,  106.88762, 000000
2020-12-17 13:46:11.356520, 1356.94762,  106.88762, 000000
2020-12-17 13:46:11.356777, 1356.98350,  106.88762, 000000
2020-12-17 13:46:11.357033, 1356.98946,  106.88762, 000000
2020-12-17 13:46:11.357289, 1356.96312,  106.88762, 000000
2020-12-17 13:46:11.357545, 1356.94166,  106.88762, 000000
2020-12-17 13:46:11.357800, 1356.94810,  106.88762, 000000
2020-12-17 13:46:11.358057, 1356.86418,  106.88762, 000000
2020-12-17 13:46:11.358313, 1356.86787,  106.88762, 000000
