Controller name: DT6220, Controller serial number: 1102, Controller software version: 1.1l, Controller option: 0, Controller article number: 4105032, Firmware version: DT6200;V1.3a;8010079, Average type: 4, Average count: 7, Sample time: 256 µs, Measurement rate: 3906.250 Hz, 
Channel 1:, Sensor name: DL6220/ECL3, Serial number: 1034, Article number: 2303023, Range: 2000, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
Channel 2:, Sensor name: DL6220/ECL3, Serial number: 1035, Article number: 2303023, Range: 100, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
DAQ-Start-Time:, 2020-12-17 14:14:53.306, 

Protocol Time Stamp(s), Data channel 1 (µm), Data channel 2 (µm), State channel 1
2020-12-17 14:15:48.274627,  960.46370,  106.88762, 000000
2020-12-17 14:15:48.274883,  984.37649,  106.88762, 000000
2020-12-17 14:15:48.275139, 1012.26193,  106.88762, 000000
2020-12-17 14:15:48.275394, 1043.16420,  106.88762, 000000
2020-12-17 14:15:48.275651, 1076.35385,  106.88762, 000000
2020-12-17 14:15:48.275907, 1111.46421,  106.88762, 000000
2020-12-17 14:15:48.276163, 1148.19927,  106.88762, 000000
2020-12-17 14:15:48.276419, 1186.57715,  106.88762, 000000
2020-12-17 14:15:48.276675, 1226.23367,  106.88762, 000000
2020-12-17 14:15:48.276931, 1266.51402,  106.88762, 000000
2020-12-17 14:15:48.277187, 1306.69029,  106.88762, 000000
2020-12-17 14:15:48.277443, 1345.43272,  106.88762, 000000
2020-12-17 14:15:48.277699, 1381.54801,  106.88762, 000000
2020-12-17 14:15:48.277955, 1413.84908,  106.88762, 000000
2020-12-17 14:15:48.278211, 1441.34733,  106.88762, 000000
2020-12-17 14:15:48.278466, 1463.13068,  106.88762, 000000
2020-12-17 14:15:48.278723, 1478.77654,  106.88762, 000000
2020-12-17 14:15:48.278979, 1488.32604,  106.88762, 000000
2020-12-17 14:15:48.279235, 1492.13323,  106.88762, 000000
2020-12-17 14:15:48.279491, 1491.17348,  106.88762, 000000
2020-12-17 14:15:48.279747, 1486.69192,  106.88762, 000000
2020-12-17 14:15:48.280003, 1479.69386,  106.88762, 000000
2020-12-17 14:15:48.280259, 1471.28257,  106.88762, 000000
2020-12-17 14:15:48.280515, 1462.10262,  106.88762, 000000
2020-12-17 14:15:48.280771, 1452.51533,  106.88762, 000000
2020-12-17 14:15:48.281027, 1442.62513,  106.88762, 000000
2020-12-17 14:15:48.281283, 1432.47780,  106.88762, 000000
2020-12-17 14:15:48.281538, 1422.31497,  106.88762, 000000
2020-12-17 14:15:48.281795, 1412.30234,  106.88762, 000000
2020-12-17 14:15:48.282051, 1402.67738,  106.88762, 000000
2020-12-17 14:15:48.282307, 1394.26287,  106.88762, 000000
2020-12-17 14:15:48.282562, 1387.98317,  106.88762, 000000
2020-12-17 14:15:48.282819, 1384.95334,  106.88762, 000000
2020-12-17 14:15:48.283075, 1386.55516,  106.88762, 000000
2020-12-17 14:15:48.283331, 1393.64394,  106.88762, 000000
2020-12-17 14:15:48.283587, 1406.72394,  106.88762, 000000
2020-12-17 14:15:48.283843, 1425.77001,  106.88762, 000000
2020-12-17 14:15:48.284099, 1450.34000,  106.88762, 000000
2020-12-17 14:15:48.284355, 1479.44018,  106.88762, 000000
2020-12-17 14:15:48.284611, 1511.66496,  106.88762, 000000
2020-12-17 14:15:48.284867, 1545.48011,  106.88762, 000000
2020-12-17 14:15:48.285123, 1579.54702,  106.88762, 000000
2020-12-17 14:15:48.285379, 1612.59601,  106.88762, 000000
2020-12-17 14:15:48.285635, 1643.65587,  106.88762, 000000
2020-12-17 14:15:48.285891, 1672.46030,  106.88762, 000000
2020-12-17 14:15:48.286147, 1698.56666,  106.88762, 000000
2020-12-17 14:15:48.286403, 1721.53161,  106.88762, 000000
2020-12-17 14:15:48.286659, 1741.39391,  106.88762, 000000
2020-12-17 14:15:48.286915, 1757.46582,  106.88762, 000000
2020-12-17 14:15:48.287171, 1769.42061,  106.88762, 000000
2020-12-17 14:15:48.287427, 1777.06050,  106.88762, 000000
2020-12-17 14:15:48.287683, 1779.38651,  106.88762, 000000
2020-12-17 14:15:48.287939, 1775.97676,  106.88762, 000000
2020-12-17 14:15:48.288195, 1766.14390,  106.88762, 000000
2020-12-17 14:15:48.288451, 1748.95321,  106.88762, 000000
2020-12-17 14:15:48.288707, 1724.08913,  106.88762, 000000
2020-12-17 14:15:48.288963, 1691.75730,  106.88762, 000000
2020-12-17 14:15:48.289219, 1652.28341,  106.88762, 000000
2020-12-17 14:15:48.289475, 1606.66249,  106.88762, 000000
2020-12-17 14:15:48.289731, 1556.27057,  106.88762, 000000
2020-12-17 14:15:48.289987, 1502.23145,  106.88762, 000000
2020-12-17 14:15:48.290243, 1446.26423,  106.88762, 000000
2020-12-17 14:15:48.290499, 1389.72768,  106.88762, 000000
2020-12-17 14:15:48.290755, 1333.99721,  106.88762, 000000
2020-12-17 14:15:48.291011, 1279.81194,  106.88762, 000000
2020-12-17 14:15:48.291267, 1227.52066,  106.88762, 000000
2020-12-17 14:15:48.291523, 1177.70882,  106.88762, 000000
2020-12-17 14:15:48.291779, 1130.58943,  106.88762, 000000
2020-12-17 14:15:48.292035, 1086.53027,  106.88762, 000000
2020-12-17 14:15:48.292291, 1046.04322,  106.88762, 000000
2020-12-17 14:15:48.292547, 1009.78655,  106.88762, 000000
2020-12-17 14:15:48.292803,  978.42377,  106.88762, 000000
2020-12-17 14:15:48.293059,  953.19849,  106.88762, 000000
2020-12-17 14:15:48.293315,  934.96674,  106.88762, 000000
2020-12-17 14:15:48.293571,  924.32504,  106.88762, 000000
2020-12-17 14:15:48.293827,  921.86218,  106.88762, 000000
2020-12-17 14:15:48.294083,  927.01143,  106.88762, 000000
2020-12-17 14:15:48.294339,  939.14896,  106.88762, 000000
2020-12-17 14:15:48.294595,  957.57156,  106.88762, 000000
2020-12-17 14:15:48.294851,  981.04566,  106.88762, 000000
2020-12-17 14:15:48.295107, 1008.54474,  106.88762, 000000
2020-12-17 14:15:48.295363, 1039.30766,  106.88762, 000000
2020-12-17 14:15:48.295619, 1072.42734,  106.88762, 000000
2020-12-17 14:15:48.295875, 1107.47451,  106.88762, 000000
2020-12-17 14:15:48.296131, 1144.09322,  106.88762, 000000
2020-12-17 14:15:48.296387, 1182.26833,  106.88762, 000000
2020-12-17 14:15:48.296643, 1221.81602,  106.88762, 000000
2020-12-17 14:15:48.296899, 1262.08861,  106.88762, 000000
2020-12-17 14:15:48.297155, 1302.36931,  106.88762, 000000
2020-12-17 14:15:48.297411, 1341.42848,  106.88762, 000000
2020-12-17 14:15:48.297667, 1377.99009,  106.88762, 000000
2020-12-17 14:15:48.297923, 1410.71924,  106.88762, 000000
2020-12-17 14:15:48.298179, 1438.76633,  106.88762, 000000
2020-12-17 14:15:48.298435, 1461.11974,  106.88762, 000000
2020-12-17 14:15:48.298691, 1477.18105,  106.88762, 000000
2020-12-17 14:15:48.298947, 1487.22061,  106.88762, 000000
2020-12-17 14:15:48.299203, 1491.57581,  106.88762, 000000
2020-12-17 14:15:48.299459, 1491.19672,  106.88762, 000000
2020-12-17 14:15:48.299715, 1487.21418,  106.88762, 000000
2020-12-17 14:15:48.299971, 1480.54680,  106.88762, 000000
2020-12-17 14:15:48.300227, 1472.23338,  106.88762, 000000
2020-12-17 14:15:48.300483, 1462.94984,  106.88762, 000000
2020-12-17 14:15:48.300739, 1453.13474,  106.88762, 000000
2020-12-17 14:15:48.300995, 1443.27923,  106.88762, 000000
2020-12-17 14:15:48.301251, 1433.28389,  106.88762, 000000
